domainID,review
tab_1125,इसके अलावा टैबलेट की बैटरी लाइफ औसत ही है।
tra_82,शनिवार को निरीक्षण के लिए आई संसदीय समिति ने भी ताज की पच्चीकारी के नष्ट होने पर उसकी समानता नष्ट होने पर चिंता जताई थी।
tra_602,यहां जून महीने में सैलानियों की सबसे अधिक भीड़ रहती है।
mob_175,इन सबके अलावा फोन में की इंटरनल मैमोरी 8 जीबी है जिसे माइक्रोएसडी कार्ड स्‍लॉट की मदद से 32 जीबी तक एक्‍पेंड कर सकते हैं।
mob_547,इसका दिल ओक्टा-कोर स्नैपड्रैगन 615 1.5 GHz प्रोसेसर पर धड़कता है और आपके रोज़ाना कार्यों को अच्छी तरह से पूरा करता है।
tab_138,आईपैड 4 में लगा ए6एक्स प्रोसेसर उससे भी बेहतर है  और इससे ग्राफ़िक्स बहुत शानदार आते हैं।
tab_533,यह 344 ग्राम वज़न के साथ काफी हल्का टेबलेट भी है।
sma_161,इसलिए निचोड़ यह है कि आगर आपको आरामदायक बातचीत का आनंद उठाना है तो माइक को सही जगह पर लगाना होगा।
tab_998,"साथ में एक विकल्प भी है , जिससे सिस्टम इस एप्प से प्रोसेसर को ओवर-क्लॉक कर सकता है , जो प्रयोग हो रहे एप्प की मांग पर आधारित होगा।"
mob_201,अच्छी सेल्फी के साथ-साथ वीडियो कॉलिंग भी की जा सकती है।
mob_659,UI कुछ खास नहीं पर Xiaomi के MIUI की याद दिलाता है
tab_1056,डाटा स्पीड नेटवर्क पर निर्भर करती है  लेकिन डिवाइस की आंतरिक परफार्मेंस निर्दोष है  चाहे कॉलिंग हो या सर्फिंग।
tab_597,आईपैड 2 अच्छी तरह से अपस्केल नहीं कर पाया और वीडियो क्वालिटी अच्छी और स्पष्ट नहीं रही जैसा कि होना चाहिए।
tra_683,हाईवे से गुजरने वाले पर्यटक इस चबूतरे को देखना नहीं भूलते।
mov_859,यह फिल्म पुरानी फिल्म के मूल तत्व को लेकर नए सिरे से कथा रचती है।
mov_517,"मनीष गुप्ता की 'रहस्य' हत्या की गुत्थियों को सुलझाती फिल्म है, जिसमें कुछ कलाकारों ने बेहतरीन परफॉर्मेंस की हैं।"
tra_253,इन मठों का रखरखाव अलग-अलग देशों के बौद्धधर्मी करते हैं।
app_52,लाल और सफेद का कलर थीम कम्बिनेशन एयरटेल का बहुत ही सुंदर ट्रेडमार्क है।
sma_317,आसुस ने एक एप और वेब इंटरफेस भी बनाया है।
mob_625,जिसका नुकसान ये होता है कि अगर आप फिल्म देख रहे है या गेम खेल रहे है तो स्पीकर्स आपके हाथों से ढक जाते हैं।
lap_389,आइडियापैड जेड580 की परफॉरमेंस शानदार है और एन्वी डीवी6-7206टीएक्स इसके काफी करीब रहता है।
tab_1075,साधारण बिल्ड क्वॉलिटी है।
lap_453,"HP इलाइटबुक 1020 में 12.5 इंच फुल HD डिस्प्ले है, जो टचस्क्रीन भी है।"
lap_249,इस Chip Computer में ऑलविनर एसओसी का इस्तेमाल किया गया है जो सस्ता होने के साथ-साथ पावरफुल भी है।
sma_243,इसके लिए अपने स्मार्टफोन पर आपको मार्टिन नोटिफायर एप डाउनलोड कर उसे अपने फोन से सिंक करना होता है।
tab_800,कार्बन (Karbonn) एक अच्छा स्थापित ब्रांड है  तुलना में उन तमाम नये प्रवेशकों की जिनसे यह टैबलेट प्रतिस्पर्धा करती है  साथ में इसके साथ अच्छी तरह से स्थापित सेल एंड सर्विस नेटवर्क जुड़ा है।
tra_775,अहा क्या स्वाद था इनका भी !
tab_1040,डिसप्ले की डेनसिटी 170 पिक्सल पर सक्वेयर इंच है  तो यहां बहुत हाई लेवल की क्लियेरिटी बिना पिक्सलेशन के मिलती है।
tab_349,इसमें अच्छा परफॉरमेंस और क्षमता होने के साथ इसकी बैटरी लाइफ अन्य टेबलेट्स की तुलना में बहुत अच्छी है।
lap_121,इसमें 1टीबी का हार्ड ड्राइव है जो काफी स्टोरेज क्षमता प्रदान करता है।
mob_1380,"कैमरा कम रोशनी में असफल होता है, नॉइस लेवल बहुत ज्यादा बढ़ जाता है और तस्वीरो में ग्रेननेस ज्यादा दिखता है।"
tab_1112,एस्पेक्ट रेशो की समस्या से नेटिव ब्राउसर पर फार्म भरने और कॉपी-पेस्ट करने में परेशानी हुई।
mob_903,पिछले कुछ सालों से एलजी को एंड्रायड अपडेट मामले में असफलता को लेकर काफी बातें बनी थीं।
mob_403,फोन की स्क्रीन 2.4 इंच की है और स्क्रीन रिजोल्यूशन 320 गुणा 240 पिक्सल का है।
tra_697,"राजगीर की पांच पहाड़ियों का नाम विपुलगिरि, रत्‍‌नागिरि, उदयगिरि, स्वर्णगिरि और वैभारगिरि हैं।"
tra_427,दिल्ली की एक महत्वपूर्ण इमारत है जो भारतीय इतिहास एवं उसकी कलाओं को स्वयं में समेटे हुए है।
hom_1,"कई बार यह समझ नहीं आता है खाना बनाने वाला बर्तन सही तरह से गर्म हुआ है या नहीं, लेकिन अब बर्तन ही आपको बता देगा की वह खाना बनाने के लिए गर्म होकर तैयार हो चुका है।"
tab_637,"जीबी फ्लैश मैमोरी 32 जीबी एक्‍पेंडेबल मैमोरी एचडीएमआई पोर्ट, ओटीजी केबल फेसबुक, निंबज, नेक्‍टजीटीवी, सावन प्री लोडेड एप्‍लीकेशन कीमत- 4,799 रुपए"
mov_405,उनकी इस बात के लिए खासतौर से तारीफ की जानी चाहिए कि इस फिल्म में उन्होंने फिल्म इंडस्ट्री के सबसे प्रतिभाशाली कलाकारों का चयन किया।
tab_507,"कुछ मामलों में यह नेक्सस 7 से बेहतर परफॉर्म करता है  और कुछ मामलों में यह गैलेक्सी नोट 510 से भी बेहतर परफॉरमेंस देता है , लेकिन कुल मिलाकर इसका परफॉरमेंस मध्यम स्तर का है।"
mob_405,इस तरहं किफायती कीमत होने के बावजूद इसमें कम से कम 800 से 1000 रुपये तो इस कार्ड को लगाने के लिए आपको खर्च करने ही होंगे।
tra_12,"इसके अलावा, यह कई लुप्तप्राय जानवरों का घर भी है।"
tra_346,यह एशियाई स्लॉथ बियर्स का दुनिया का सबसे बड़ा रेस्क्यू रिहैबिलिटेशन सेंटर है।
tab_432,यह टेबलेट एंड्रायड 4.1.2 जेली बीन ऑपरेटिंग सिस्टम पर काम करता है  और इसमें आसुस का अपना कस्टम लांचर है।
lap_238,"इनकी सबसे खास बात इनका कॉम्पेक्ट साइज में होना है, जिसके चलते ये वजन में हल्के हैं और इन्हें जेब में रखकर कहीं भी ले जाया जा सकता है।"
tra_356,चारों ओर से पहाड़ों से घिरे फूलबानी के तीन ओर पिल्लसलुंकी नदी बहती है।
mov_397,यह फिल्म हमें दिखाती है कि कोई फिल्म कितनी सादगी और खूबसूरती से बनाई जा सकती है।
mov_303,उन्होंने ब्योमकेश को जबरन किसी मैनरिज्म में नहीं ढाला है।
cam_120,निकोन डी810 के लिए कंपनी की ओर से फिल्ममेकर किट और एनिमेटर किट भी दी जा रही है।
tel_103,"ग्रिड सपोर्टेड गेम्स में बैटमैन अरखम, ऑरिजन्स और स्ट्रीट फाइटर एक्स टेक्कन उपलब्ध हैं।"
sma_149,कीमत को लेकर सचेत रहने वाले खरीदारों को ध्यान में रखते हुए इस डिवाइस को बनाया गया है लेकिन इसके बावजूद यह अच्छी साउंड क्वालिटी देने वाला प्रतीत होता है।
lap_403,एक बार ऐसा कर लेने के बाद एन्वी डीवी6 का शानदार परफॉरमेंस आपको खुश कर देगा।
tab_1136,यह टैबलेट एल्युमिनियम के साथ पूरी तरह से प्रोफेशनल लगते है जबकि नए रंगों के समायोजन आंखों को बांधते है  और बनावट भी उच्च कोटि की है  जो एक दो बार गिरने पर बर्दास्त कर सकती है।
mov_216,इस फिल्म की सबसे खास बात यही है कि मल्टिपल अवॉर्ड जीतने के बाद भी यह फिल्म बेहद साधारण होकर असाधारण बन पड़ी है।
mob_253,"चाहे मूवी हो, वीडियो हो या फिर कोई गेम हर चीज में इसका वाइब्रेंट कलर बेहतर स्क्रीन का अनुभव देता है।"
tab_289,3 मेगापिक्सेल रियर कैमरा और 0.3 मेगापिक्सेल फ्रंट फेसिंग कैमरा है।
tra_549,क्योंकि यहां दक्षिण एशिया का सबसे बड़े ट्यूलिप गार्डन है जहां हर साल की तरह इस साल भी अप्रैल के पहले सप्ताह में ट्यूलिप फेस्टिवल का आयोजन होगा।
mob_610,"सैमसंग के मुताबिक Galaxy S6Edge में इस्तेमाल किया गया ग्लास, 800 डिग्री सेल्सियस के तापमान पर मोड़ा गया है।"
sma_155,इस किट के साथ दिए गए हेडसेट की गुणवत्ता अच्छी है और वॉल्यूम फुल करने के बावजूद इसमें कोई कमी नहीं आती है।
mov_556,"लंबे समय के बाद... जी हां, लंबे समय के बाद एक ऐसी फिल्म आई है, जो हिंदी फिल्मों के ढांचे में रहते हुए स्वस्थ मनोरंजन करती है।"
tab_354,"यह विंडोज 10 में अपग्रेड हो सकता है   इस टेबलेट में 7-इंच की एचडी IPS डिस्प्ले है , इसके साथ ही यह क्वाड-कोर इंटेल एटम प्रोसेसर पर काम करता है।"
lap_288,बैटरी के परफॉरमेंस टेस्ट में लेनोवो आइडियापैड जेड580 सबसे आगे रहता है और इसका क्षमता 199 मिनट है।
tab_602,हार्डवेयर में परवर्तन और थोड़े बहुत इसके लुक में परिवर्तन के अलावा इसमें कोई खास बदलाव नहीं किये गए है।
tab_605,एंड्रायड जैलीबीन 4.2 ओएस पर रन करने वाले गैलेक्‍टी टैब नियो में 1.2 गीगाहर्ट का ड्युल कोर प्रोसेसर और 1 जीबी की रैम दी गई है।
tra_710,जिसको देश-विदेश से हजारों पर्यटक देखने आते हैं।
mov_182,ऐसे किरदार को पर्दे पर उतारना सहज नहीं होता।
mov_347,इस भूमिका में जैकी श्राॅफ अनफिट लगते हैं।
mov_832,"इस फिल्म में अभिनेता सलमान खान के प्रतिरूप बने दोनों सलमान और लतीफों पर हंसी तो आती है, मगर यह हंसी फिल्म के अभिप्राय को कमजोर करती है।"
tab_923,शानदार बनावट की गुणवत्ता।
tab_249,"इसके आईपीएस डिस्प्ले में देखने का एंगल बहुत अच्छा है , लेकिन इसमें कमी यह है , कि यह पैनल काफी रिफ्लेक्टिव है।"
mob_514,रैम केवल 512 एमबी होने के कारण  इंटरनेट और अन्य एप्लीकेशन्स  बहुत तेज़ी से काम नहीं करते हैं।
mob_961,"यह अन्य फ्लैगशिप जैसे के सोनी क्स्पेरिया जेड2, सैमसंग गैलेक्सी एस5 और एचटीसी वन (एम8) की तुलना में बेहतर प्रदर्शन करता है, और निर्माण और अनुभव के मामले में भी अन्य फोन की तुलना में श्रेष्ठ है।"
mob_307,"इसके अलावा इसमें वाय-फाय, जीपीएस/ए-जीपीएस, माइक्रोयूएसबी तथा ब्लूटुथ 4.0 जैसे कनेक्टिविटी फीचर्स दिए गए हैं।"
mob_276,आसुस जेनफोन 5 में 8 मेगापिक्सल रियर व 2 मेगापिक्सल फ्रंट कैमरा है।
lap_197,एप्स काफी तेज़ी से खुलते हैं और बहुत सी स्थितियों में इसके खुलने में समय नहीं लगता है।
tab_726,"टैबलेट, जिसको पूरे दिन के लिए साथ ले जाने की संभावना होती है  और इस दौरान चार्ज करने का कम ही मौका होता है  इसलिए बैटरी की परफार्मेंस बहुत महत्वपूर्ण हो जाती है।"
tra_749,पहाड़ों की सबसे बड़ी खासियत यही है कि यहाँ मौसम बदलते देर नहीं लगती ।
tab_144,बहुत भारी गेम्स भी जैसे नीड फॉर स्पीड और एस्फाल्ट 7 भी 60 फ्रेम प्रति सेकेंड के हिसाब से इस पर काफी अच्छी तरह से चलते हैं।
tra_178,कोलाबा कॉजवे-मुंबई पहुंचकर आपने खरीदारी का मन बनाया है तो कोलाबा कॉजवे आपके लिए सही जगह है।
mob_394,इसकी साउंड क्वालिटी अच्छी है।
mob_826,कैमरे के साथ फ्लैश दिया गया है लेकिन बहुत उपयोगी नहीं कहा जा सकता।
tra_732,लाचेन से आगे का रास्ता फिर थोड़ा पथरीला था।
mov_242,'ब्रोकन हॉसेस' के माध्यम से फिल्ममेकर विधु विनोद चोपड़ा ने एक बोल्ड अटैंप्ट लिया था मगर दुर्भाग्यवश यह फेल होता दिखाई देता है।
sma_33,लेकिन जब तीन-चार दिनों तक डिवाइस के फीचर्स को यूज करने की कोशिश करेंगे तब आपको इस डिवाइस की खासियत समझ आना शुरु होगी।
mob_163,लिनोवो S60 का सेल्‍फी कैमरा 5 मेगापिक्‍सल का है जिसमें फिक्‍स फोकस भी दिया गया है।
tra_513,"रणथंभौर राष्ट्रीय अभ्यारणय अपनी खूबसूरती, विशाल परिक्षेत्र और बाघों की मौजूदगी के कारण विश्व प्रसिद्ध है।"
tra_158,इसकी संरचना अपने आप में आकर्षक और विशिष्ट है।
mov_759,एक समय के बाद दर्शकों के धैर्य की परीक्षा होने लगती है।
mob_561,"हालांकि यह बुरा नहीं था, लेकिन फॅब्लेट की बैट्री लाईफ ज्यादा होनी चाहिए।"
mob_393,इसकी खूबियों की बात करें तो की-पैड अच्छी क्वालिटी का है जो फोन को इस्तेमाल करने के अनुभव को आरामदायक बनाता है।
mov_324,इन सीन्स में ट्रकलोड्स का इस्तेमाल किया गया है।
sma_162,"न्वाइस कैंसिलेशन के लिए कोई अलग माइक नहीं है, यद्यपि यह इसके लिए सॉफ्टवेयर और न्वाइस रिडक्शन टेकनोलॉजी का इस्तेमाल करता है।"
tel_5,Ambilights के कारण ये TV दिखने में बेहद खूबसूरत लगता है।
mob_1292,"बैक कवर निकालने के बाद आपको बड़ी बैटरी, बैट्री स्लॉट के उपर दो सिम स्लॉट और मेमरी एक्सपांशन स्लॉट दिखेगा।"
sma_303,इस डिवाइस की मेटालिक बॉडी उसे बाकी डिवाइस से उत्तम बनाती है।
mob_938,आप इस पर गेम खेलने और विडियो देखने का आनन्द उठा सकते है।
app_195,"दौड़ें, भागें, कूदें और रोल करें, लेकिन ध्यान रहे आपकी टाइमिंग बिल्कुल सही होनी चाहिए।"
cam_132,इससें आप पानी के अन्दर जाकर भी शानदार तस्वीरें खींच सकते हैं।
mov_731,श्रद्धा कपूर 'डांस बसंती' आइटम सॉन्ग में निराश करती हैं।
sma_82,कीमत 249 डॉलर है।
lap_182,इस लैपटॉप में यह फिनिश देना काफी स्वागतयोग्य है।
tab_1259,कंपनी के अनुसार ये 7.2 घंटों की बैटरी लाइव देती है।
mob_875,युवाओं के लिए यह फोन कमजोर रैम के कारण बहुत ज्यादा उपयुक्त नहीं है।
tab_661,"इस टेबलेट ऎसी जबरदस्त तकनीक का इस्तेमाल किया गया है , जिसके चलते इस हैक करना नामुमकिन है।"
tab_858,"इसमें सिर्फ एक स्पीकर ग्रिल है , और टॉप में ब्लैक डिजाइन एलीमेंट है।"
tra_584,मंदिर का निर्माण लाखौरी ईट और सुर्खी-चूना से हुआ है।
app_230,गेम का साइज करीब 1 जीबी है अगर आप वाईफाई की मदद से गेम डाउनलोड करते हैं तो ज्‍यादा बेहतर होगा।
lap_133,एन्वी डीवी6 का डिस्प्ले रेजोल्यूशन के लिहाज़ से हमें थोडा निराश करता है।
sma_206,एपल वॉच में स्टेन्लेस स्टील फीनिश और फ्लुओरोएलास्टोमर बैंड है।
mov_722,सुखविंदर सिंह और नायब का संगीत मौजूदा कालखंड के मिजाज को छूने में नाकाम रही है।
spe_7,इस एक प्रकार की कोशिश से हटते हुए अब यह अपने स्पीकर्स में विविधता लाता प्रतीत हो रहा है।
tab_260,इस 7 इंच के ET701 टेबलेट का प्रदर्शन इसकी एक और बढ़िया खूबी है।
tab_380,टैबलेट पर लगी स्पीकर ग्रिल इसकी खूबसूरती में और इजाफा करती है।
mov_626,सच कहें तो मनोज बाजपेयी की मौजूदगी ने फिल्म को नया आयाम दे दिया है।
mov_663,"'पीके' एक धर्महीन समाज की वकालत करती है,लेकिन वह ईश्वर की अदृश्य सत्ता से इंकार नहीं करती।"
tab_313,इसके डिस्प्ले पर देखने का एंगल काफी अच्छा है  और इस पर मूवी आदि देखने का अनुभव काफी अच्छा रहता है।
cam_81,यह बच्चों और लेडीज के लिए शानदार कैमरा है।
mob_324,"यह एक मिड रेंज स्मार्टफोन है जिसमें 5 इंच की एचडी डिस्पले स्क्रीन, 1.2 गीगाहर्त्ज ऑक्टाकोर 64 बिट प्रोसेसर, 8जीबी इंटरनल मेमोरी, 5 एमपी फ्रंट तथा 13 एमपी रीयर कैमरा, 2550 एमएएच बैटरी, ब्लूटुथ 4.0, ए-जीपीएस, वाय-फाय, 3जी कनेक्टिविटी आदि फीचर्स दिए गए हैं।"
tra_768,सीजन के हिसाब से यहाँ के कमरे की दरें प्रति दिन पाँच हजार या उससे भी ज़्यादा हो सकती हैं।
mob_970,पानी से पोर्ट और स्लॉट्स की बचाव के लिए लगे फ्लैप भी अपग्रेड किये गये हैं और बहुत मजबूत लगते हैं।
tab_874,"यह टैबलेट 1.2 GHz प्रोसेसर के साथ आता है , और इसमें 512 MB डीडीआर3 रैम और डुअल माली 400 एमपी है।"
tab_848,हिंदी भाषा सपोर्ट में गलतियां हैं।
mov_287,उन्होंने कुल 32 कहानियां लिखी थीं।
mob_181,"इस स्मार्टफोन का डिजाइन यूनिबॉडी है, जो इसे बहुत सॉलिड लुक और फील देता है।"
mov_39,"फिल्म में मोड़ से अधिक मरोड़ हैं, जो एक समय के बाद तकलीफदेह हो जाते हैं।"
mov_745,"फिल्म के एक आकर्षण गोविंदा हैं, वे अपनी अदाओं से मुग्ध करते हैं।"
mob_923,वर्तमान समय में उच्च कीमत वाले फ्लैगशिप स्मार्टफोन में एलजी जी2 (LG G2) यकीनन सर्वश्रेष्ठ डिजायन वाला स्मार्टफोन है।
mob_845,12000 रूपए की कीमत में काफी अच्छा मोबाइल है मोटोरोला मोटो जी।
tab_34,वाइ-फाइ और ब्लूटूथ की सुविधा भी इसमें मौजूद है।
mob_1423,5.5 इंच के आईपीएस एलसीडी पैनल के लिए एलजी ने मात्र 540x960पी रिजॉल्यूशन का प्रयोग किया है जो स्क्रीन को किसी भी तरह गुणवत्ता की श्रेणी से बाहर कर देता है।
tel_84,इसके जरिए स्पोर्ट्स चैनल का ऑनलाइन कंटेंट भी देखा जा सकता है।
mov_625,'तेवर' में वे वास्तव में सलमान खान के फंस के बीच अपनी पैठ बनाने की सफल कोशिश करते हैं।
lap_35,"लेनोवो G500 उच्च स्तर के प्रदर्शन पर निकलता है जो निर्माता, विंडोज 8, द्वारा निर्धारित है।"
mob_1342,इन संख्याओं को देखते हुए हम यह नतीजा निकाल सकते हैं की यह डिवाईस सामान्य उपयोग में आसानी से एक दिन से ज्यादा चलेगा।
mov_667,भेद और मतभेद के मुद्दे उठाती है।
tab_1086,"जिंक जेड990 टैबलेट की बॉडी मैटे फिनिश की है , और बैटरी के कारण थोड़ा भारी भी है।"
tra_682,"यहां कुछ दूरी पर ही चौबीसी का ऐतिहासिक चबूतरा है, जो देशभर में चर्चित है।"
tab_455,इसका 8 जीबी का इंटरनल स्टोरेज भी ज्यादा नहीं है।
tel_1,Philips की Ambilight सीरीज हमेशा से ही अपनी खूबसूरती के लिए जानी जाती रही है।
mob_411,हमारा मानना है कि अपने आप में यह इकलौता हैंडसेट आपके लिए एकमात्र मोबाइल के तौर पर शायद नाकाफी साबित होगा।
mov_639,फिल्म के गीत-संगीत में ब्रज की शैली और संस्कार की ध्वनियों की कमी खलती है।
tra_369,सड़कमार्ग-फूलबानी सड़कमार्ग से भी कई नगरों से सीधा जुड़ा है।
app_92,गेमलॉफ्ट द्वारा प्रस्तुत जीटी रेसिंग 2 एक अन्य शानदार दिखने वाला गेम है।
tab_900,ये सभी फीचर्स काम कर रहे थे और कैमरा इंटरफेस भी इस्तेमाल करने में काफी आसान है।
mov_232,डायरेक्टर ने कैमरे का इस्तेमाल ही इस ढंग से किया है कि फिल्म में होने वाली हर तरह की घटना आप महसूस करते हैं।
mov_699,मनोरंजक फिल्में दी हैं।
tra_299,मानसून के मौसम में द वैली ऑफ फ्लावर नेशनल पार्क का परिदृश्य आश्चर्यजनक तरीके से सजीव हो जाता है।
cam_134,एचटीसी आरई एक एक्शन कैमरा है जिसमें और भी कई सारे ऎसे फीचर्स दिए गए हैं जो इसें शानदार कैमरा बनाते हैं।
mob_822,भारतीया बाजार में यह फोन सफेद रंग में उपलब्ध है।
sma_223,"एपल वॉच स्पोर्ट की कीमत 21 हजार 900 रुपये से शुरू हो रही है, जबकि दूसरे वैरिएंट की कीमत 34 हजार 500 रुपये और तीसरे वैरिएंट की कीमत 6 लाख 27 हजार रुपये है।"
lap_65,ग्राहकों की सुविधा के लिए एसर वन को टैबलेट की तरह इस्तेमाल करने के लिए कंपनी डिवाइस के साथ एक की-बोर्ड भी उपलब्ध कर रही है।
tab_1183,हमारे पास स्लेट ग्रे वर्जन है।
mob_1417,खराब परफॉर्मेंस है।
mov_585,हिंदी फिल्मों में महिला किरदारों को नाजुक दिखाने की परंपरा रही है।
hom_78,इसमें एयर फ्लो डायरेक्शन भी दिया गया है।
mov_174,शोनाली बोस को कल्कि कोइचलिन का पूरा सहयोग मिला है।
mov_664,फिल्म यहीं अपने विचारों में फिसल जाती है।
mob_162,"एस60 में 5 इंच की एचडी आईपीएस स्‍क्रीन दी गई है साथ में 64 बिट 1.2 गिग क्‍वॉड कोर क्‍वॉलकॉम स्‍नैपड्रैगन 410 प्रोसेसर, 2 जीबी रैम और माली 450 एमपी जीपीयू।"
lap_446,पुराना वर्जन डुअल बूट ऑपरेटिंग सिस्टम के साथ आता था।
tab_200,"इसका आकार बहुत अच्छा है , और यह काफी पतला टेबलेट है।"
tab_736,"दरअसल, अधिकतर समय इसे कड़े तरीके से दबाना पड़ता है , अक्सर एक शब्द टाइप करने के लिए एक या अधिक बार दबाना पड़ता है।"
lap_202,इसका पोर्टेबल और कॉम्पैक्ट आकार काफी आकर्षक है।
tra_324,यह दुनिया का एकमात्र ऐसा शहर है जहां आपको न तो ट्रैफिक मिलेगा और न ही हॉर्न सुनाई देगा।
tel_129,इसके चलते पिक्चर क्वालिटी पूरी तरह क्लियर मिलती है।
mov_679,जग्गू की भूमिका में अनुष्का निराश नहीं करतीं।
tel_43,इंटेक्स LED टीवी का वजन 4.4 किलो का है।
tab_984,टैबलेट में पीछे की तरफ कैमरा नहीं लगा है  लेकिन सामने की तरफ फ्रंट पैनेल की ऊपरी दाहिनी तरफ एक वीजीए कैमरा लगा है।
sma_275,मुख्य डायल स्टेनलेस स्टील का बना हुआ है और 1.5 इंच राउंड टचस्क्रीन डिस्प्ले को स्क्रैच प्रूफ गोरिल्ला गिलास 3 से कवर किया गया है।
tab_394,"कुल मिलाकर एचपी स्लेटबुक एक्स2 की बनावट काफी अच्छी है , लेकिन यह अन्य टेबलेट्स की तुलना में भारी है।"
mob_1301,"इस फोन के प्रमुख आकर्षणो में से एक है डिस्प्ले जो है 5.7 इंच का फुल एचडी आइपीएस वैरायटी, जिसमें 1920x1080 पिक्सल रिजॉल्यूशन है, जो पिक्सल की घनता को 386 पीपीआइ तक लाता है, जिससे स्क्रीन अच्छी शार्प दिखने में मदद मिलती है।"
tab_725,इसके अलावा इस टैबलेट (tablet) पर गेम्स (games) खेलना और मूवी देखना काफी आनंददायक है।
tab_531,लेकिन इसका 7-इंच का डिस्प्ले चिकना है  और इस पर उंगलियों के निशान आसानी से पड़ जाते हैं।
mob_809,हालांकि इस बजट में फिलहाल इससे ज्यादा की आशा नहीं कर सकते।
tab_687,नवीनतन ऑपरेटिंग सिस्टम है।
tab_87,"हलांकि प्लास्टिक के इस्तेमाल से यह टेबलेट 600 ग्राम से कम वज़न के साथ काफी हल्का है , लेकिन यह इसे एक प्रीमियम फील बिल्कुल नहीं देता।"
mov_718,मौलिक और इनोवेटिव कहानियों की कंगाली के मौजूदा दौर में 'जेड प्लस' फिल्मकारों और दर्शक दोनों के लिए उम्मीद और प्रेरणा की किरण है।
mob_426,स्क्रीन का रिजोल्यूशन960 गुणा 540 एमपी है जो औसत से कमजोर है।
mov_416,उन्होंने रघु के बदलते भावों को व्यक्त करने में अच्छी-खासी मेहनत की है।
mov_670,"नयापन उनके किरदार पीके में है, जो 'कोई मिल गया' में जादू के रूप में आ चुका है।"
mob_909,अगर कैमरा की बात करें तो इस नए स्मार्टफ़ोन में 5MP LED फ़्लैश के साथ रियर और 2MP का फ्रंट फेसिंग कैमरा है।
cam_101,अब 360कैम नाम से छोटा सा लेकिन बहुत ही पावरफुल कैमरा आ चुका है जो पहली नजर में आपका मन मोह सकता है।
mob_607,"इसकी Curved Edge वाली डिजाइन के अपने अलग फायदे है, जैसे Curved Edges के कारण ये फोन दिखने में 7mm से भी पतला लगता है।"
mob_759,ब्लू गोल्ड संस्करण हमें मिला है वह सच में एक अच्छा लगनेवाला फोन नहीं है।
cam_88,यह कैमरा सामने आने वाले आब्जेक्ट का 3डी मैप तैयार उसकी फोटो और वीडियो बनाने में सक्षम है।
tab_239,नेक्सस 7 टेबलेट में दिया गया टेगरा 3 क्वाड कोर प्रोसेसर इसका बेहतरीन मल्टीटास्किंग सुनिश्चित कर देता है।
tra_133,अपनी खूबसूरती की वजह से ही यह कस्बा यूनेस्को के विश्व विरासत स्थलों में नामांकित भी हुआ है।
mob_774,टौरी का ऑटो-फोकस हमारे पसंद आने से थोड़ा धीमा है और सामने (8MP)और रियर कैमरा दोनों कभी कभी फ्लोरोसेंट रोशनी के अंतर्गत संघर्ष करते हैं।
lap_437,आसुस की इस अल्ट्राबुक में फुल साइज कीबोर्ड दिया गया है।
tel_101,प्लैक्स या एक्सबीएमसी की मदद से इस पर 4K फिल्म का मज़ा उठाया जा सकता है।
tra_278,स्नेक बोट रेस की खास बात यह है कि रेस में प्रयोग लाई जाने वाली बोट की लंबाई 100 से 120 फीट की होती है जिसे लगभग 100 से ज्यादा नावक चलाते हैं।
mov_723,फिल्म की एडिंटिंग और कसी हुई हो सकती थी।
lap_449,कीबोर्ड में ट्रैकपैड छोटा है।
lap_51,"स्क्रीन संकल्प - 1080 × 1920, वीडियो कार्ड NVIDIA GeForce जी.टी.  740M शक्तिशाली सुविधाओं की है, और आप इसे किसी भी खेल खेलने के लिए पर्याप्त होगा  2.5 GHz की एक आवृत्ति के साथ दोहरी प्रोसेसर।"
app_207,बिना व्यवधान का प्रदर्शन है।
tab_539,इस डिवाइस में सैमसंग ने बहुत सारे प्रीलोडेड एप्स दिए हैं।
tab_819,"टैबलेट का पूरा डिजाइन अच्छा देखता है, और बढ़िया काम करता है , बल्कि क्वॉलिटी के आधार पर तो यह अपनी कीमत से कहीं अच्छा है।"
